YEAR,PROJECT,SPECIES,DATE,WT,AGE,
1997-98,CS,GEPE,2/18/1998,4500,NA,
1997-98,CS,GEPE,2/18/1998,4300,NA,
1997-98,CS,GEPE,2/18/1998,3250,NA,
1997-98,CS,GEPE,2/18/1998,4200,NA,
1997-98,CS,GEPE,2/18/1998,3100,NA,
1997-98,CS,GEPE,2/18/1998,4400,NA,
1997-98,CS,GEPE,2/18/1998,4650,NA,
1997-98,CS,GEPE,2/18/1998,3100,NA,
1997-98,CS,GEPE,2/18/1998,4000,NA,
1997-98,CS,GEPE,2/18/1998,4550,NA,
1997-98,CS,GEPE,2/18/1998,4600,NA,
1997-98,CS,GEPE,2/18/1998,4000,NA,
1997-98,CS,GEPE,2/18/1998,3900,NA,
1997-98,CS,GEPE,2/18/1998,4200,NA,
1997-98,CS,GEPE,2/18/1998,3400,NA,
1997-98,CS,GEPE,2/18/1998,4300,NA,
1997-98,CS,GEPE,2/18/1998,4750,NA,
1997-98,CS,GEPE,2/18/1998,3950,NA,
1997-98,CS,GEPE,2/18/1998,4400,NA,
1997-98,CS,GEPE,2/18/1998,3900,NA,
1997-98,CS,GEPE,2/18/1998,4550,NA,
1997-98,CS,GEPE,2/18/1998,3450,NA,
1997-98,CS,GEPE,2/18/1998,5450,NA,
1997-98,CS,GEPE,2/18/1998,4400,NA,
1997-98,CS,GEPE,2/18/1998,6300,NA,
1997-98,CS,GEPE,2/18/1998,3600,NA,
1997-98,CS,GEPE,2/18/1998,4500,NA,
1997-98,CS,GEPE,2/18/1998,4150,NA,
1997-98,CS,GEPE,2/18/1998,3450,NA,
1997-98,CS,GEPE,2/18/1998,4300,NA,
1997-98,CS,GEPE,2/18/1998,4600,NA,
1997-98,CS,GEPE,2/18/1998,5050,NA,
1997-98,CS,GEPE,2/18/1998,4200,NA,
1997-98,CS,GEPE,2/18/1998,5100,NA,
1997-98,CS,GEPE,2/18/1998,4600,NA,
1997-98,CS,GEPE,2/18/1998,4500,NA,
1997-98,CS,GEPE,2/18/1998,4350,NA,
1997-98,CS,GEPE,2/18/1998,4600,NA,
1997-98,CS,GEPE,2/18/1998,4500,NA,
1997-98,CS,GEPE,2/18/1998,4600,NA,
1997-98,CS,GEPE,2/18/1998,4050,NA,
1997-98,CS,GEPE,2/18/1998,3200,NA,
1997-98,CS,GEPE,2/18/1998,3500,NA,
1997-98,CS,GEPE,2/18/1998,5650,NA,
1997-98,CS,GEPE,2/18/1998,4250,NA,
1997-98,CS,GEPE,2/18/1998,4100,NA,
1997-98,CS,GEPE,2/18/1998,4200,NA,
1997-98,CS,GEPE,2/18/1998,4800,NA,
1997-98,CS,GEPE,2/18/1998,4850,NA,
1997-98,CS,GEPE,2/18/1998,4500,NA,
1997-98,CS,GEPE,2/18/1998,5000,NA,
1997-98,CS,GEPE,2/18/1998,4200,NA,
1997-98,CS,GEPE,2/18/1998,4300,NA,
1997-98,CS,GEPE,2/18/1998,4100,NA,
1997-98,CS,GEPE,2/18/1998,3700,NA,
1997-98,CS,GEPE,2/18/1998,4100,NA,
1997-98,CS,GEPE,2/18/1998,3300,NA,
1997-98,CS,GEPE,2/18/1998,3900,NA,
1997-98,CS,GEPE,2/18/1998,4600,NA,
1997-98,CS,GEPE,2/18/1998,4600,NA,
1997-98,CS,GEPE,2/18/1998,4150,NA,
1997-98,CS,GEPE,2/18/1998,3900,NA,
1997-98,CS,GEPE,2/18/1998,4700,NA,
1997-98,CS,GEPE,2/18/1998,4250,NA,
1997-98,CS,GEPE,2/18/1998,3900,NA,
1997-98,CS,GEPE,2/18/1998,4900,NA,
1997-98,CS,GEPE,2/18/1998,4700,NA,
1997-98,CS,GEPE,2/18/1998,3850,NA,
1997-98,CS,GEPE,2/18/1998,6000,NA,
1998-99,CS,GEPE,2/14/1999,3900,84.09433962,
1998-99,CS,GEPE,2/14/1999,4000,84.09433962,
1998-99,CS,GEPE,2/14/1999,3900,84.09433962,
1998-99,CS,GEPE,2/14/1999,4850,84.09433962,
1998-99,CS,GEPE,2/14/1999,3900,84.09433962,
1998-99,CS,GEPE,2/14/1999,4000,84.09433962,
1998-99,CS,GEPE,2/14/1999,4350,84.09433962,
1998-99,CS,GEPE,2/14/1999,4100,84.09433962,
1998-99,CS,GEPE,2/14/1999,5100,84.09433962,
1998-99,CS,GEPE,2/14/1999,4800,84.09433962,
1998-99,CS,GEPE,2/14/1999,5100,84.09433962,
1998-99,CS,GEPE,2/14/1999,4400,84.09433962,
1998-99,CS,GEPE,2/14/1999,4300,84.09433962,
1998-99,CS,GEPE,2/14/1999,5000,84.09433962,
1998-99,CS,GEPE,2/14/1999,4250,84.09433962,
1998-99,CS,GEPE,2/14/1999,4500,84.09433962,
1998-99,CS,GEPE,2/14/1999,3550,84.09433962,
1998-99,CS,GEPE,2/14/1999,4500,84.09433962,
1998-99,CS,GEPE,2/14/1999,4000,84.09433962,
1998-99,CS,GEPE,2/14/1999,5100,84.09433962,
1998-99,CS,GEPE,2/14/1999,4100,84.09433962,
1998-99,CS,GEPE,2/14/1999,4700,84.09433962,
1998-99,CS,GEPE,2/14/1999,4400,84.09433962,
1998-99,CS,GEPE,2/14/1999,4600,84.09433962,
1998-99,CS,GEPE,2/14/1999,4150,84.09433962,
1998-99,CS,GEPE,2/14/1999,4100,84.09433962,
1998-99,CS,GEPE,2/14/1999,4500,84.09433962,
1998-99,CS,GEPE,2/14/1999,3700,84.09433962,
1998-99,CS,GEPE,2/14/1999,3500,84.09433962,
1998-99,CS,GEPE,2/14/1999,4200,84.09433962,
1998-99,CS,GEPE,2/14/1999,4700,84.09433962,
1998-99,CS,GEPE,2/14/1999,4600,84.09433962,
1998-99,CS,GEPE,2/14/1999,5000,84.09433962,
1998-99,CS,GEPE,2/14/1999,4000,84.09433962,
1998-99,CS,GEPE,2/14/1999,4650,84.09433962,
1998-99,CS,GEPE,2/14/1999,4600,84.09433962,
1998-99,CS,GEPE,2/14/1999,4500,84.09433962,
1998-99,CS,GEPE,2/14/1999,4500,84.09433962,
1998-99,CS,GEPE,2/14/1999,3700,84.09433962,
1998-99,CS,GEPE,2/14/1999,3700,84.09433962,
1998-99,CS,GEPE,2/14/1999,4500,84.09433962,
1998-99,CS,GEPE,2/14/1999,4850,84.09433962,
1998-99,CS,GEPE,2/14/1999,3950,84.09433962,
1998-99,CS,GEPE,2/14/1999,3800,84.09433962,
1998-99,CS,GEPE,2/14/1999,4900,84.09433962,
1998-99,CS,GEPE,2/14/1999,4150,84.09433962,
1998-99,CS,GEPE,2/14/1999,4900,84.09433962,
1998-99,CS,GEPE,2/14/1999,4650,84.09433962,
1998-99,CS,GEPE,2/14/1999,4600,84.09433962,
1998-99,CS,GEPE,2/14/1999,4050,84.09433962,
1998-99,CS,GEPE,2/14/1999,4900,84.09433962,
1998-99,CS,GEPE,2/14/1999,4300,84.09433962,
1998-99,CS,GEPE,2/14/1999,4600,84.09433962,
1998-99,CS,GEPE,2/14/1999,4700,84.09433962,
1998-99,CS,GEPE,2/14/1999,5100,84.09433962,
1998-99,CS,GEPE,2/14/1999,5500,84.09433962,
1998-99,CS,GEPE,2/14/1999,4650,84.09433962,
1998-99,CS,GEPE,2/14/1999,4050,84.09433962,
1998-99,CS,GEPE,2/14/1999,4600,84.09433962,
1998-99,CS,GEPE,2/14/1999,4500,84.09433962,
1998-99,CS,GEPE,2/14/1999,4450,84.09433962,
1998-99,CS,GEPE,2/14/1999,4550,84.09433962,
1998-99,CS,GEPE,2/14/1999,4650,84.09433962,
1998-99,CS,GEPE,2/14/1999,5050,84.09433962,
1998-99,CS,GEPE,2/14/1999,4200,84.09433962,
1998-99,CS,GEPE,2/14/1999,3400,84.09433962,
1998-99,CS,GEPE,2/14/1999,4700,84.09433962,
1998-99,CS,GEPE,2/14/1999,4750,84.09433962,
1998-99,CS,GEPE,2/14/1999,4700,84.09433962,
1998-99,CS,GEPE,2/14/1999,5000,84.09433962,
1998-99,CS,GEPE,2/14/1999,5000,84.09433962,
1998-99,CS,GEPE,2/14/1999,3750,84.09433962,
1998-99,CS,GEPE,2/14/1999,4500,84.09433962,
1998-99,CS,GEPE,2/14/1999,4000,84.09433962,
1998-99,CS,GEPE,2/14/1999,4800,84.09433962,
1998-99,CS,GEPE,2/14/1999,4300,84.09433962,
1998-99,CS,GEPE,2/14/1999,4050,84.09433962,
1998-99,CS,GEPE,2/14/1999,4650,84.09433962,
1998-99,CS,GEPE,2/14/1999,4600,84.09433962,
1998-99,CS,GEPE,2/14/1999,3950,84.09433962,
1998-99,CS,GEPE,2/14/1999,4700,84.09433962,
1998-99,CS,GEPE,2/14/1999,4600,84.09433962,
1998-99,CS,GEPE,2/14/1999,4600,84.09433962,
1998-99,CS,GEPE,2/14/1999,4650,84.09433962,
1998-99,CS,GEPE,2/14/1999,4200,84.09433962,
1998-99,CS,GEPE,2/14/1999,5150,84.09433962,
1998-99,CS,GEPE,2/14/1999,5050,84.09433962,
1998-99,CS,GEPE,2/14/1999,3700,84.09433962,
1998-99,CS,GEPE,2/14/1999,3350,84.09433962,
1998-99,CS,GEPE,2/14/1999,4800,84.09433962,
1998-99,CS,GEPE,2/14/1999,4650,84.09433962,
1998-99,CS,GEPE,2/14/1999,5100,84.09433962,
1998-99,CS,GEPE,2/14/1999,4500,84.09433962,
1998-99,CS,GEPE,2/14/1999,3850,84.09433962,
1998-99,CS,GEPE,2/14/1999,4200,84.09433962,
1998-99,CS,GEPE,2/14/1999,4700,84.09433962,
1998-99,CS,GEPE,2/14/1999,5700,84.09433962,
1998-99,CS,GEPE,2/14/1999,4400,84.09433962,
1998-99,CS,GEPE,2/14/1999,4400,84.09433962,
1998-99,CS,GEPE,2/14/1999,5100,84.09433962,
1998-99,CS,GEPE,2/14/1999,4700,84.09433962,
1998-99,CS,GEPE,2/14/1999,3850,84.09433962,
1998-99,CS,GEPE,2/14/1999,3450,84.09433962,
1998-99,CS,GEPE,2/14/1999,5350,84.09433962,
1998-99,CS,GEPE,2/14/1999,4450,84.09433962,
1998-99,CS,GEPE,2/14/1999,4700,84.09433962,
1998-99,CS,GEPE,2/14/1999,4150,84.09433962,
1998-99,CS,GEPE,2/14/1999,4350,84.09433962,
1998-99,CS,GEPE,2/14/1999,4150,84.09433962,
1998-99,CS,GEPE,2/14/1999,5200,84.09433962,
1998-99,CS,GEPE,2/14/1999,5350,84.09433962,
1998-99,CS,GEPE,2/14/1999,4900,84.09433962,
1998-99,CS,GEPE,2/14/1999,5100,84.09433962,
1998-99,CS,GEPE,2/14/1999,4800,84.09433962,
1998-99,CS,GEPE,2/14/1999,4250,84.09433962,
1998-99,CS,GEPE,2/14/1999,4500,84.09433962,
1998-99,CS,GEPE,2/14/1999,4800,84.09433962,
1998-99,CS,GEPE,2/14/1999,4400,84.09433962,
1998-99,CS,GEPE,2/14/1999,4200,84.09433962,
1998-99,CS,GEPE,2/14/1999,4800,84.09433962,
1998-99,CS,GEPE,2/14/1999,5350,84.09433962,
1998-99,CS,GEPE,2/14/1999,4800,84.09433962,
1998-99,CS,GEPE,2/14/1999,4200,84.09433962,
1998-99,CS,GEPE,2/14/1999,4500,84.09433962,
1998-99,CS,GEPE,2/14/1999,4150,84.09433962,
1998-99,CS,GEPE,2/14/1999,4200,84.09433962,
1998-99,CS,GEPE,2/14/1999,3050,84.09433962,
1998-99,CS,GEPE,2/14/1999,4200,84.09433962,
1998-99,CS,GEPE,2/14/1999,4750,84.09433962,
1998-99,CS,GEPE,2/14/1999,4900,84.09433962,
1998-99,CS,GEPE,2/14/1999,4400,84.09433962,
1998-99,CS,GEPE,2/14/1999,4150,84.09433962,
1998-99,CS,GEPE,2/14/1999,4550,84.09433962,
1998-99,CS,GEPE,2/14/1999,4200,84.09433962,
1998-99,CS,GEPE,2/14/1999,4300,84.09433962,
1998-99,CS,GEPE,2/14/1999,3750,84.09433962,
1998-99,CS,GEPE,2/14/1999,4900,84.09433962,
1998-99,CS,GEPE,2/14/1999,4600,84.09433962,
1998-99,CS,GEPE,2/14/1999,4650,84.09433962,
1998-99,CS,GEPE,2/14/1999,5500,84.09433962,
1998-99,CS,GEPE,2/14/1999,3850,84.09433962,
1998-99,CS,GEPE,2/14/1999,5100,84.09433962,
1998-99,CS,GEPE,2/14/1999,4100,84.09433962,
1998-99,CS,GEPE,2/14/1999,5000,84.09433962,
1998-99,CS,GEPE,2/14/1999,5100,84.09433962,
1998-99,CS,GEPE,2/14/1999,5000,84.09433962,
1998-99,CS,GEPE,2/14/1999,4350,84.09433962,
1998-99,CS,GEPE,2/14/1999,4950,84.09433962,
1998-99,CS,GEPE,2/14/1999,4200,84.09433962,
1998-99,CS,GEPE,2/14/1999,4900,84.09433962,
1998-99,CS,GEPE,2/14/1999,5300,84.09433962,
1998-99,CS,GEPE,2/14/1999,5150,84.09433962,
1998-99,CS,GEPE,2/14/1999,4550,84.09433962,
1998-99,CS,GEPE,2/14/1999,4300,84.09433962,
1998-99,CS,GEPE,2/14/1999,4800,84.09433962,
1998-99,CS,GEPE,2/14/1999,4850,84.09433962,
1998-99,CS,GEPE,2/14/1999,3900,84.09433962,
1998-99,CS,GEPE,2/14/1999,4700,84.09433962,
1998-99,CS,GEPE,2/14/1999,3400,84.09433962,
1998-99,CS,GEPE,2/14/1999,3050,84.09433962,
1998-99,CS,GEPE,2/14/1999,4300,84.09433962,
1998-99,CS,GEPE,2/14/1999,4600,84.09433962,
1998-99,CS,GEPE,2/14/1999,4700,84.09433962,
1998-99,CS,GEPE,2/14/1999,4500,84.09433962,
1998-99,CS,GEPE,2/14/1999,3600,84.09433962,
1998-99,CS,GEPE,2/14/1999,4100,84.09433962,
1998-99,CS,GEPE,2/14/1999,4900,84.09433962,
1998-99,CS,GEPE,2/14/1999,4800,84.09433962,
1998-99,CS,GEPE,2/14/1999,4300,84.09433962,
1998-99,CS,GEPE,2/14/1999,3800,84.09433962,
1998-99,CS,GEPE,2/14/1999,4300,84.09433962,
1998-99,CS,GEPE,2/14/1999,4300,84.09433962,
1998-99,CS,GEPE,2/14/1999,4200,84.09433962,
1998-99,CS,GEPE,2/14/1999,4050,84.09433962,
1998-99,CS,GEPE,2/14/1999,4350,84.09433962,
1998-99,CS,GEPE,2/14/1999,4100,84.09433962,
1998-99,CS,GEPE,2/14/1999,4850,84.09433962,
1998-99,CS,GEPE,2/14/1999,4650,84.09433962,
1998-99,CS,GEPE,2/14/1999,4500,84.09433962,
1998-99,CS,GEPE,2/14/1999,4250,84.09433962,
1998-99,CS,GEPE,2/14/1999,4700,84.09433962,
1998-99,CS,GEPE,2/14/1999,4100,84.09433962,
1998-99,CS,GEPE,2/14/1999,4300,84.09433962,
1998-99,CS,GEPE,2/14/1999,4600,84.09433962,
1998-99,CS,GEPE,2/14/1999,4500,84.09433962,
1998-99,CS,GEPE,2/14/1999,4500,84.09433962,
1998-99,CS,GEPE,2/14/1999,5300,84.09433962,
1998-99,CS,GEPE,2/14/1999,4900,84.09433962,
1998-99,CS,GEPE,2/14/1999,3500,84.09433962,
1998-99,CS,GEPE,2/14/1999,5400,84.09433962,
1998-99,CS,GEPE,2/14/1999,4000,84.09433962,
1998-99,CS,GEPE,2/14/1999,4400,84.09433962,
1998-99,CS,GEPE,2/14/1999,4900,84.09433962,
1998-99,CS,GEPE,2/14/1999,3550,84.09433962,
1998-99,CS,GEPE,2/14/1999,3850,84.09433962,
1998-99,CS,GEPE,2/14/1999,3700,84.09433962,
1998-99,CS,GEPE,2/14/1999,3750,84.09433962,
1998-99,CS,GEPE,2/14/1999,4200,84.09433962,
1998-99,CS,GEPE,2/14/1999,4600,84.09433962,
1998-99,CS,GEPE,2/14/1999,4650,84.09433962,
1999-00,CS,GEPE,2/10/2000,3600,85.12244898,
1999-00,CS,GEPE,2/10/2000,3800,85.12244898,
1999-00,CS,GEPE,2/10/2000,4800,85.12244898,
1999-00,CS,GEPE,2/10/2000,3750,85.12244898,
1999-00,CS,GEPE,2/10/2000,3100,85.12244898,
1999-00,CS,GEPE,2/10/2000,3100,85.12244898,
1999-00,CS,GEPE,2/10/2000,4000,85.12244898,
1999-00,CS,GEPE,2/10/2000,4450,85.12244898,
1999-00,CS,GEPE,2/10/2000,4500,85.12244898,
1999-00,CS,GEPE,2/10/2000,4850,85.12244898,
1999-00,CS,GEPE,2/10/2000,4100,85.12244898,
1999-00,CS,GEPE,2/10/2000,3400,85.12244898,
1999-00,CS,GEPE,2/10/2000,3800,85.12244898,
1999-00,CS,GEPE,2/10/2000,4100,85.12244898,
1999-00,CS,GEPE,2/10/2000,4200,85.12244898,
1999-00,CS,GEPE,2/10/2000,3850,85.12244898,
1999-00,CS,GEPE,2/10/2000,3800,85.12244898,
1999-00,CS,GEPE,2/10/2000,3650,85.12244898,
1999-00,CS,GEPE,2/10/2000,3500,85.12244898,
1999-00,CS,GEPE,2/10/2000,4000,85.12244898,
1999-00,CS,GEPE,2/10/2000,4500,85.12244898,
1999-00,CS,GEPE,2/10/2000,3800,85.12244898,
1999-00,CS,GEPE,2/10/2000,4700,85.12244898,
1999-00,CS,GEPE,2/10/2000,3800,85.12244898,
1999-00,CS,GEPE,2/10/2000,3300,85.12244898,
1999-00,CS,GEPE,2/10/2000,4000,85.12244898,
1999-00,CS,GEPE,2/10/2000,4400,85.12244898,
1999-00,CS,GEPE,2/10/2000,3700,85.12244898,
1999-00,CS,GEPE,2/10/2000,3750,85.12244898,
1999-00,CS,GEPE,2/10/2000,3200,85.12244898,
1999-00,CS,GEPE,2/10/2000,3300,85.12244898,
1999-00,CS,GEPE,2/10/2000,3900,85.12244898,
1999-00,CS,GEPE,2/10/2000,4500,85.12244898,
1999-00,CS,GEPE,2/10/2000,4000,85.12244898,
1999-00,CS,GEPE,2/10/2000,2800,85.12244898,
1999-00,CS,GEPE,2/10/2000,4700,85.12244898,
1999-00,CS,GEPE,2/10/2000,3200,85.12244898,
1999-00,CS,GEPE,2/10/2000,4000,85.12244898,
1999-00,CS,GEPE,2/10/2000,4200,85.12244898,
1999-00,CS,GEPE,2/10/2000,3600,85.12244898,
1999-00,CS,GEPE,2/10/2000,4400,85.12244898,
1999-00,CS,GEPE,2/10/2000,4100,85.12244898,
1999-00,CS,GEPE,2/10/2000,3900,85.12244898,
1999-00,CS,GEPE,2/10/2000,4000,85.12244898,
1999-00,CS,GEPE,2/10/2000,3200,85.12244898,
1999-00,CS,GEPE,2/10/2000,4700,85.12244898,
1999-00,CS,GEPE,2/10/2000,2700,85.12244898,
1999-00,CS,GEPE,2/10/2000,3300,85.12244898,
1999-00,CS,GEPE,2/10/2000,3800,85.12244898,
1999-00,CS,GEPE,2/10/2000,3400,85.12244898,
1999-00,CS,GEPE,2/10/2000,3800,85.12244898,
1999-00,CS,GEPE,2/10/2000,4200,85.12244898,
1999-00,CS,GEPE,2/10/2000,3900,85.12244898,
1999-00,CS,GEPE,2/10/2000,4700,85.12244898,
1999-00,CS,GEPE,2/10/2000,3700,85.12244898,
1999-00,CS,GEPE,2/10/2000,3600,85.12244898,
1999-00,CS,GEPE,2/10/2000,4000,85.12244898,
1999-00,CS,GEPE,2/10/2000,4100,85.12244898,
1999-00,CS,GEPE,2/10/2000,3100,85.12244898,
1999-00,CS,GEPE,2/10/2000,3200,85.12244898,
1999-00,CS,GEPE,2/10/2000,3250,85.12244898,
1999-00,CS,GEPE,2/10/2000,4300,85.12244898,
1999-00,CS,GEPE,2/10/2000,4500,85.12244898,
1999-00,CS,GEPE,2/10/2000,3300,85.12244898,
1999-00,CS,GEPE,2/10/2000,4100,85.12244898,
1999-00,CS,GEPE,2/10/2000,4300,85.12244898,
1999-00,CS,GEPE,2/10/2000,4300,85.12244898,
1999-00,CS,GEPE,2/10/2000,3800,85.12244898,
1999-00,CS,GEPE,2/10/2000,3800,85.12244898,
1999-00,CS,GEPE,2/10/2000,4700,85.12244898,
1999-00,CS,GEPE,2/10/2000,3300,85.12244898,
1999-00,CS,GEPE,2/10/2000,4700,85.12244898,
1999-00,CS,GEPE,2/10/2000,3500,85.12244898,
1999-00,CS,GEPE,2/10/2000,3850,85.12244898,
1999-00,CS,GEPE,2/10/2000,3000,85.12244898,
1999-00,CS,GEPE,2/10/2000,3800,85.12244898,
1999-00,CS,GEPE,2/10/2000,3400,85.12244898,
1999-00,CS,GEPE,2/10/2000,4050,85.12244898,
1999-00,CS,GEPE,2/10/2000,3350,85.12244898,
1999-00,CS,GEPE,2/10/2000,3600,85.12244898,
1999-00,CS,GEPE,2/10/2000,4800,85.12244898,
1999-00,CS,GEPE,2/10/2000,3900,85.12244898,
1999-00,CS,GEPE,2/10/2000,4100,85.12244898,
1999-00,CS,GEPE,2/10/2000,4400,85.12244898,
1999-00,CS,GEPE,2/10/2000,4000,85.12244898,
1999-00,CS,GEPE,2/10/2000,4300,85.12244898,
1999-00,CS,GEPE,2/10/2000,3800,85.12244898,
1999-00,CS,GEPE,2/10/2000,3700,85.12244898,
1999-00,CS,GEPE,2/10/2000,5300,85.12244898,
1999-00,CS,GEPE,2/10/2000,3300,85.12244898,
1999-00,CS,GEPE,2/10/2000,4900,85.12244898,
1999-00,CS,GEPE,2/10/2000,3800,85.12244898,
1999-00,CS,GEPE,2/10/2000,3800,85.12244898,
1999-00,CS,GEPE,2/10/2000,4000,85.12244898,
1999-00,CS,GEPE,2/10/2000,4900,85.12244898,
1999-00,CS,GEPE,2/10/2000,4000,85.12244898,
1999-00,CS,GEPE,2/10/2000,4700,85.12244898,
1999-00,CS,GEPE,2/10/2000,4300,85.12244898,
1999-00,CS,GEPE,2/10/2000,4500,85.12244898,
1999-00,CS,GEPE,2/10/2000,4450,85.12244898,
1999-00,CS,GEPE,2/10/2000,4800,85.12244898,
1999-00,CS,GEPE,2/10/2000,4700,85.12244898,
1999-00,CS,GEPE,2/10/2000,3500,85.12244898,
1999-00,CS,GEPE,2/10/2000,4600,85.12244898,
1999-00,CS,GEPE,2/10/2000,3700,85.12244898,
1999-00,CS,GEPE,2/10/2000,4200,85.12244898,
1999-00,CS,GEPE,2/10/2000,3100,85.12244898,
1999-00,CS,GEPE,2/10/2000,4000,85.12244898,
1999-00,CS,GEPE,2/10/2000,4400,85.12244898,
1999-00,CS,GEPE,2/10/2000,4100,85.12244898,
1999-00,CS,GEPE,2/10/2000,3200,85.12244898,
1999-00,CS,GEPE,2/10/2000,4700,85.12244898,
1999-00,CS,GEPE,2/10/2000,3200,85.12244898,
1999-00,CS,GEPE,2/10/2000,4000,85.12244898,
1999-00,CS,GEPE,2/10/2000,4400,85.12244898,
1999-00,CS,GEPE,2/10/2000,4300,85.12244898,
1999-00,CS,GEPE,2/10/2000,3500,85.12244898,
1999-00,CS,GEPE,2/10/2000,4800,85.12244898,
1999-00,CS,GEPE,2/10/2000,5100,85.12244898,
1999-00,CS,GEPE,2/10/2000,4800,85.12244898,
1999-00,CS,GEPE,2/10/2000,4400,85.12244898,
1999-00,CS,GEPE,2/10/2000,5000,85.12244898,
1999-00,CS,GEPE,2/10/2000,4500,85.12244898,
1999-00,CS,GEPE,2/10/2000,5600,85.12244898,
1999-00,CS,GEPE,2/10/2000,4000,85.12244898,
1999-00,CS,GEPE,2/10/2000,4800,85.12244898,
1999-00,CS,GEPE,2/10/2000,4400,85.12244898,
1999-00,CS,GEPE,2/10/2000,4300,85.12244898,
1999-00,CS,GEPE,2/10/2000,3300,85.12244898,
1999-00,CS,GEPE,2/10/2000,4500,85.12244898,
1999-00,CS,GEPE,2/10/2000,4300,85.12244898,
1999-00,CS,GEPE,2/10/2000,3000,85.12244898,
1999-00,CS,GEPE,2/10/2000,4100,85.12244898,
1999-00,CS,GEPE,2/10/2000,3500,85.12244898,
1999-00,CS,GEPE,2/10/2000,3900,85.12244898,
1999-00,CS,GEPE,2/10/2000,3400,85.12244898,
1999-00,CS,GEPE,2/10/2000,3800,85.12244898,
1999-00,CS,GEPE,2/10/2000,3200,85.12244898,
1999-00,CS,GEPE,2/10/2000,3700,85.12244898,
1999-00,CS,GEPE,2/10/2000,4000,85.12244898,
1999-00,CS,GEPE,2/10/2000,4700,85.12244898,
1999-00,CS,GEPE,2/10/2000,3600,85.12244898,
1999-00,CS,GEPE,2/10/2000,4900,85.12244898,
1999-00,CS,GEPE,2/10/2000,4300,85.12244898,
1999-00,CS,GEPE,2/10/2000,4500,85.12244898,
1999-00,CS,GEPE,2/10/2000,3800,85.12244898,
1999-00,CS,GEPE,2/10/2000,3700,85.12244898,
1999-00,CS,GEPE,2/10/2000,3500,85.12244898,
1999-00,CS,GEPE,2/10/2000,3400,85.12244898,
1999-00,CS,GEPE,2/10/2000,3600,85.12244898,
1999-00,CS,GEPE,2/10/2000,3700,85.12244898,
1999-00,CS,GEPE,2/10/2000,3700,85.12244898,
1999-00,CS,GEPE,2/10/2000,4200,85.12244898,
1999-00,CS,GEPE,2/10/2000,3600,85.12244898,
1999-00,CS,GEPE,2/10/2000,5000,85.12244898,
1999-00,CS,GEPE,2/10/2000,3100,85.12244898,
1999-00,CS,GEPE,2/10/2000,5300,85.12244898,
1999-00,CS,GEPE,2/10/2000,3300,85.12244898,
1999-00,CS,GEPE,2/10/2000,4700,85.12244898,
1999-00,CS,GEPE,2/10/2000,4900,85.12244898,
1999-00,CS,GEPE,2/10/2000,3900,85.12244898,
1999-00,CS,GEPE,2/10/2000,4400,85.12244898,
1999-00,CS,GEPE,2/10/2000,4800,85.12244898,
1999-00,CS,GEPE,2/10/2000,4100,85.12244898,
1999-00,CS,GEPE,2/10/2000,3200,85.12244898,
1999-00,CS,GEPE,2/10/2000,4100,85.12244898,
1999-00,CS,GEPE,2/10/2000,5300,85.12244898,
1999-00,CS,GEPE,2/10/2000,3600,85.12244898,
1999-00,CS,GEPE,2/10/2000,4500,85.12244898,
1999-00,CS,GEPE,2/10/2000,4800,85.12244898,
1999-00,CS,GEPE,2/10/2000,3300,85.12244898,
1999-00,CS,GEPE,2/10/2000,5300,85.12244898,
1999-00,CS,GEPE,2/10/2000,2600,85.12244898,
1999-00,CS,GEPE,2/10/2000,4400,85.12244898,
1999-00,CS,GEPE,2/10/2000,3900,85.12244898,
1999-00,CS,GEPE,2/10/2000,4800,85.12244898,
1999-00,CS,GEPE,2/10/2000,3600,85.12244898,
1999-00,CS,GEPE,2/10/2000,5000,85.12244898,
1999-00,CS,GEPE,2/10/2000,4000,85.12244898,
1999-00,CS,GEPE,2/10/2000,4000,85.12244898,
1999-00,CS,GEPE,2/10/2000,4200,85.12244898,
1999-00,CS,GEPE,2/10/2000,4500,85.12244898,
1999-00,CS,GEPE,2/10/2000,5800,85.12244898,
1999-00,CS,GEPE,2/10/2000,5000,85.12244898,
1999-00,CS,GEPE,2/10/2000,4500,85.12244898,
1999-00,CS,GEPE,2/10/2000,3400,85.12244898,
1999-00,CS,GEPE,2/10/2000,4400,85.12244898,
1999-00,CS,GEPE,2/10/2000,3800,85.12244898,
1999-00,CS,GEPE,2/10/2000,4400,85.12244898,
1999-00,CS,GEPE,2/10/2000,4000,85.12244898,
1999-00,CS,GEPE,2/10/2000,4300,85.12244898,
1999-00,CS,GEPE,2/10/2000,4100,85.12244898,
1999-00,CS,GEPE,2/10/2000,3700,85.12244898,
1999-00,CS,GEPE,2/10/2000,4500,85.12244898,
1999-00,CS,GEPE,2/10/2000,4100,85.12244898,
1999-00,CS,GEPE,2/10/2000,3500,85.12244898,
1999-00,CS,GEPE,2/10/2000,4000,85.12244898,
1999-00,CS,GEPE,2/10/2000,3600,85.12244898,
1999-00,CS,GEPE,2/10/2000,4600,85.12244898,
1999-00,CS,GEPE,2/10/2000,3800,85.12244898,
2000-01,CS,GEPE,2/9/2001,4250,84.15555556,
2000-01,CS,GEPE,2/9/2001,4360,84.15555556,
2000-01,CS,GEPE,2/9/2001,4600,84.15555556,
