[[1]]
Markov Chain Monte Carlo (MCMC) output:
Start = 750025 
End = 875000 
Thinning interval = 25 
              beta[1]       beta[2]       beta[3]       beta[4]       beta[5]       beta[6] mulogsummer[1,1] mulogsummer[2,1]
  [63,] -1.767831e-01  1.201350e-01 -3.668050e-02 -0.1070842738 -0.0715038226 -0.1590090870         13.20250         13.25208
  [64,] -4.052212e-01  3.775527e-02 -2.675691e-01 -0.0250643473 -0.0821814149 -0.1237432297         13.00153         13.48871
  [65,]  2.929144e-02  9.255498e-02 -1.536077e-01  0.2665465185 -0.1137417907 -0.0371776080         13.24884         13.38108
  [66,] -3.267374e-01  8.971383e-02  2.340483e-01 -0.3681053980 -0.1703112517 -0.1290788819         13.02106         13.49706
  [67,]  2.011367e-01  1.553548e-01  1.075484e-01  0.3083238212 -0.2787703418  0.0514565015         13.16774         13.46172
  [68,] -2.257514e-02  3.710299e-02 -3.511911e-01  0.2693813255 -0.2389105793 -0.0131636274         13.19104         13.38466
  [69,]  2.333876e-01  8.778881e-02 -3.046752e-02  0.2127601817 -0.2558967383  0.0497053354         13.06700         13.17002
  [70,] -3.385245e-01 -4.643598e-02 -1.142949e-01 -0.1679788659 -0.0866811333 -0.1432620004         12.79083         13.14354
  [71,]  5.659968e-02  1.924862e-02  2.550354e-01 -0.1750607932 -0.2722025653 -0.0446592914         13.36650         13.59601
  [72,]  1.887340e-02  1.601680e-01 -1.992394e-01  0.3133656406  0.1009956951 -0.1720081266         12.98889         13.45421
  [73,]  1.020019e-01  9.644567e-02 -1.417235e-02  0.3252072407 -0.0310743520 -0.3667597890         13.14286         13.19510
  [74,] -2.692108e-01 -8.654948e-02 -1.717234e-01 -0.0721918147 -0.1500102285 -0.0290373766         13.11057         13.24325
  [75,] -4.174030e-02 -3.605908e-03  3.014935e-01 -0.2816140191 -0.2492938954 -0.0342844742         13.17020         13.36231
  [76,]  5.937482e-02  6.896619e-02 -2.667415e-01  0.4040923761 -0.0542295694 -0.1561823680         13.06654         13.21861
        mulogsummer[1,2] mulogsummer[2,2]  sd.index sigmalogsummer t.sd.index
   [1,]         13.52316         14.05630 0.9451332      0.8460615 0.55499334
   [2,]         13.69729         13.91764 1.0089016      0.9093352 0.79291826
   [3,]         13.70564         13.83725 0.9767724      0.8802551 0.83172059
   [4,]         13.57246         14.07603 0.9064795      0.9451468 0.62334868
   [5,]         13.85174         14.06316 0.9195227      0.8866986 1.24811742
   [6,]         13.64699         13.71256 0.8758486      0.8497833 1.27181974
   [7,]         13.71593         13.82455 0.9639387      0.9155066 1.93896875
   [8,]         13.75136         13.79839 0.9042149      0.9564439 1.30383324
   [9,]         13.56923         14.02640 0.9334774      0.7856286 1.51414529
  [10,]         13.52500         13.73165 0.9621845      0.9009319 1.82450919
  [11,]         13.75790         13.71754 0.9899297      0.9253042 1.38787937
